episode_id,primitive_step_index,policy_id,context_id,W_layer,environment_mode,start_state_family,governor_mode,governor_config_id,governor_belief_weight,governor_maximum_hard_failure_risk,candidate_count,viable_count,decision_status,selected_compact_library_id,selected_primitive_variant_id,selected_primitive_id,selected_controller_id,selected_score,claim_status,paired_episode_index,replicate_id,common_random_key
v49_r006_context_plus_memory_lambda_0_8_p00001_rep00,0,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00001_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3054650433359911,simulation_only_selector_decision,1,0,v410_run006_seed04106_r00_e00001
v49_r006_context_plus_memory_lambda_0_95_p00001_rep00,0,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00001_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30613066037059333,simulation_only_selector_decision,1,0,v410_run006_seed04106_r00_e00001
v49_r006_no_memory_baseline_p00002_rep00,0,no_memory_baseline,v49_r006_no_memory_baseline_p00002_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,2,0,v410_run006_seed04106_r00_e00002
v49_r006_static_map_baseline_p00002_rep00,0,static_map_baseline,v49_r006_static_map_baseline_p00002_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,2,0,v410_run006_seed04106_r00_e00002
v49_r006_context_only_without_memory_p00002_rep00,0,context_only_without_memory,v49_r006_context_only_without_memory_p00002_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,2,0,v410_run006_seed04106_r00_e00002
v49_r006_context_plus_memory_lambda_0_5_p00002_rep00,0,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00002_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,2,0,v410_run006_seed04106_r00_e00002
v49_r006_context_plus_memory_lambda_0_8_p00002_rep00,0,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00002_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,2,0,v410_run006_seed04106_r00_e00002
v49_r006_context_plus_memory_lambda_0_95_p00002_rep00,0,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00002_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,2,0,v410_run006_seed04106_r00_e00002
v49_r006_no_memory_baseline_p00003_rep00,0,no_memory_baseline,v49_r006_no_memory_baseline_p00003_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,3,0,v410_run006_seed04106_r00_e00003
v49_r006_static_map_baseline_p00003_rep00,0,static_map_baseline,v49_r006_static_map_baseline_p00003_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,3,0,v410_run006_seed04106_r00_e00003
v49_r006_context_only_without_memory_p00003_rep00,0,context_only_without_memory,v49_r006_context_only_without_memory_p00003_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,3,0,v410_run006_seed04106_r00_e00003
v49_r006_context_plus_memory_lambda_0_5_p00003_rep00,0,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00003_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,3,0,v410_run006_seed04106_r00_e00003
v49_r006_context_plus_memory_lambda_0_8_p00003_rep00,0,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00003_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,3,0,v410_run006_seed04106_r00_e00003
v49_r006_context_plus_memory_lambda_0_95_p00003_rep00,0,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00003_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,3,0,v410_run006_seed04106_r00_e00003
v49_r006_no_memory_baseline_p00004_rep00,0,no_memory_baseline,v49_r006_no_memory_baseline_p00004_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30690114824701425,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_no_memory_baseline_p00004_rep00,1,no_memory_baseline,v49_r006_no_memory_baseline_p00004_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2646827745073299,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_static_map_baseline_p00004_rep00,0,static_map_baseline,v49_r006_static_map_baseline_p00004_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3025090564339733,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_static_map_baseline_p00004_rep00,1,static_map_baseline,v49_r006_static_map_baseline_p00004_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2190228633827182,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_only_without_memory_p00004_rep00,0,context_only_without_memory,v49_r006_context_only_without_memory_p00004_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30690114824701425,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_only_without_memory_p00004_rep00,1,context_only_without_memory,v49_r006_context_only_without_memory_p00004_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2646827745073299,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_plus_memory_lambda_0_5_p00004_rep00,0,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00004_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30654720511235384,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_plus_memory_lambda_0_5_p00004_rep00,1,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00004_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2646827745073299,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_plus_memory_lambda_0_8_p00004_rep00,0,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00004_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30639690693921345,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_plus_memory_lambda_0_8_p00004_rep00,1,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00004_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2646827745073299,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_plus_memory_lambda_0_95_p00004_rep00,0,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00004_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30669600032331235,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_context_plus_memory_lambda_0_95_p00004_rep00,1,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00004_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2646827745073299,simulation_only_selector_decision,4,0,v410_run006_seed04106_r00_e00004
v49_r006_no_memory_baseline_p00005_rep00,0,no_memory_baseline,v49_r006_no_memory_baseline_p00005_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,5,0,v410_run006_seed04106_r00_e00005
v49_r006_static_map_baseline_p00005_rep00,0,static_map_baseline,v49_r006_static_map_baseline_p00005_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,5,0,v410_run006_seed04106_r00_e00005
v49_r006_context_only_without_memory_p00005_rep00,0,context_only_without_memory,v49_r006_context_only_without_memory_p00005_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,5,0,v410_run006_seed04106_r00_e00005
v49_r006_context_plus_memory_lambda_0_5_p00005_rep00,0,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00005_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,5,0,v410_run006_seed04106_r00_e00005
v49_r006_context_plus_memory_lambda_0_8_p00005_rep00,0,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00005_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,5,0,v410_run006_seed04106_r00_e00005
v49_r006_context_plus_memory_lambda_0_95_p00005_rep00,0,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00005_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,5,0,v410_run006_seed04106_r00_e00005
v49_r006_no_memory_baseline_p00006_rep00,0,no_memory_baseline,v49_r006_no_memory_baseline_p00006_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3054932413696073,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_no_memory_baseline_p00006_rep00,1,no_memory_baseline,v49_r006_no_memory_baseline_p00006_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2834633402805655,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_static_map_baseline_p00006_rep00,0,static_map_baseline,v49_r006_static_map_baseline_p00006_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30110114955656636,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_static_map_baseline_p00006_rep00,1,static_map_baseline,v49_r006_static_map_baseline_p00006_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25554492156598757,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_only_without_memory_p00006_rep00,0,context_only_without_memory,v49_r006_context_only_without_memory_p00006_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3054932413696073,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_only_without_memory_p00006_rep00,1,context_only_without_memory,v49_r006_context_only_without_memory_p00006_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2834633402805655,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_plus_memory_lambda_0_5_p00006_rep00,0,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00006_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3002933787109397,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_plus_memory_lambda_0_5_p00006_rep00,1,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00006_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2834633402805655,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_plus_memory_lambda_0_8_p00006_rep00,0,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00006_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30248358190162833,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_plus_memory_lambda_0_8_p00006_rep00,1,context_plus_memory_lambda_0_8,v49_r006_context_plus_memory_lambda_0_8_p00006_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2834633402805655,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_plus_memory_lambda_0_95_p00006_rep00,0,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00006_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3045560598255965,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_context_plus_memory_lambda_0_95_p00006_rep00,1,context_plus_memory_lambda_0_95,v49_r006_context_plus_memory_lambda_0_95_p00006_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2834633402805655,simulation_only_selector_decision,6,0,v410_run006_seed04106_r00_e00006
v49_r006_no_memory_baseline_p00007_rep00,0,no_memory_baseline,v49_r006_no_memory_baseline_p00007_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3062479480230148,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
v49_r006_no_memory_baseline_p00007_rep00,1,no_memory_baseline,v49_r006_no_memory_baseline_p00007_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25298235840587757,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
v49_r006_static_map_baseline_p00007_rep00,0,static_map_baseline,v49_r006_static_map_baseline_p00007_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30185585620997385,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
v49_r006_static_map_baseline_p00007_rep00,1,static_map_baseline,v49_r006_static_map_baseline_p00007_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.1811474762088286,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
v49_r006_context_only_without_memory_p00007_rep00,0,context_only_without_memory,v49_r006_context_only_without_memory_p00007_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3062479480230148,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
v49_r006_context_only_without_memory_p00007_rep00,1,context_only_without_memory,v49_r006_context_only_without_memory_p00007_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25298235840587757,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
v49_r006_context_plus_memory_lambda_0_5_p00007_rep00,0,context_plus_memory_lambda_0_5,v49_r006_context_plus_memory_lambda_0_5_p00007_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_001_b0.05_h0.75_tb0.05,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3039203319351282,simulation_only_selector_decision,7,0,v410_run006_seed04106_r00_e00007
